minute_index,2018,2019,2020,2021,2022,2023,2024,2025+
119,0.24389474925200377,0.24819753235950748,0.23859059686009865,0.2187681218582027,0.19887671591262002,0.23075446096163033,0.1953901775184115,0.23420560390247935
120,0.24525806325403374,0.27198439539892333,0.2518058947832058,0.23478417072294314,0.2374567280419375,0.2518283172019597,0.24680512575334745,0.2772880681137114
121,0.20698420502274792,0.24341636137003858,0.263086776631827,0.22509160968039862,0.22375690571910548,0.24277034502863706,0.22745490018635686,0.26225348109532703
122,0.22607622921617634,0.24537082470470817,0.28969180143239615,0.22393938557969986,0.22527624334490207,0.24740786681329963,0.22391664003351222,0.22371433282396688
123,0.20452726145748998,0.2351229759244577,0.24505481419742567,0.22653475919792226,0.22771336703241363,0.2263923903413355,0.201250680068584,0.23469542030590337
124,0.20893706151066824,0.2270408747579382,0.2498695872153594,0.21363066543111583,0.20936104179066492,0.2139266103675722,0.19042334539982098,0.21769834930886373
125,0.24065273665585823,0.22200193518384273,0.26157151627226194,0.24628261864115192,0.21905115056539645,0.22747247716764205,0.20169010019741368,0.24894225948903534
126,0.18644317541478572,0.1963572265380422,0.23648634576962463,0.20465743111036566,0.20625336271852415,0.21706047145275792,0.21481782167046512,0.2236512529655948
127,0.20814997198569254,0.2737815798270746,0.19245404252052756,0.20235333281843265,0.20585838788987212,0.21341824611300608,0.2359078705980299,0.2375318540661054
128,0.216347287353186,0.21136224392030176,0.22011895079643473,0.204769837469391,0.21011737613590264,0.18946419576477866,0.21938223537079088,0.2134892326698858
129,0.20960146814540032,0.23164895093431412,0.19449928687152243,0.18761857986770628,0.20710013875572839,0.20557568527230247,0.1881253850248244,0.20282365202431848
130,0.2246354649904181,0.22494334155187204,0.215781999806963,0.21472147876136424,0.19780484164686202,0.20128848760698867,0.21105115786825646,0.23084116340770278
131,0.20147931072419276,0.22203726512879948,0.20771980918087554,0.21674118445356266,0.21277421474658967,0.20399793927351992,0.19682138292293472,0.21538385481003533
